CantonId;NombreCantón;Provin;rgnatu;Pob;base;MR111;MR112;MR113;MR1131;MR13;MR19;MR211;MR212;MR213;MR214;MR215;MR216;MR217;MR218;MR219;MR2110;MR21111;MR221;MR2211;MR2213;MR22131;MR2210;MR22101;MR22102;MR22103;MR22104;MR22105;MR22105_exp;MR243;MR421;MR422;MR4221;MR4222;MR4223;MR423;MR42311;MR42312;MR42313;MR424;MR4241;MR4242;MR42421;MR42422;MR42423;MR431;MR4311;MR43111;MR43112;MR43113;MR43114;MR43115;MR43116;MR43117;MR43118;MR43119;MR431110;MR431111;MR431112;MR431113;MR431114;MR431115;MR431115_esp;MR4311_TOTAL;MR4321;MR433;MR43411;MR4342_PAPEL;MR4343_PAPEL_REAL;MR43441;MR43412;MR4342_CARTON;MR4343_CARTON_REAL;MR43442;MR43413;MR4342_PLASTICO;MR4343_PLASTICO_REAL;MR43443;MR43414;MR4342_MADERA;MR4343_MADERA_REAL;MR43444;MR43415;MR4342_VIDRIO;MR4343_VIDRIO_REAL;MR43445;MR43416;MR4342_HIERRO;MR4343_HIERRO_REAL;MR43446;MR43417;MR4342_CHATARRA;MR4343_CHATA_REAL;MR43447;MR43418;MR4342_PET;MR4343_PET_REAL;MR43448;MR43419;MR4342_ALULATA;MR4343_ALULATA_REAL;MR43449;MR434110;MR4342_NEUMATICOS;MR4343_NEUMA_REAL;MR434410;MR434111;MR4342_ELEC;MR4343_ELEC_REAL;MR434411;MR434112;MR4342_TETRA;MR4343_TETRA_REAL;MR434412;MR434113;MR434113_ESP;MR4342_OTROS;MR4343_OTROS_REAL;MR434413;MR4341_TOTAL_RES_REC;MR441;MR4411;MR4412;MR4413;MR4414;MR4415;MR442;MR4421;MR4422;MR4423;MR4424;MR4425;MR4441;MR4442;MR4443;MR451;MR4511;MR452;MR4521;MR4521_S;MR4522;MR4523;MR453;MR461;MR465;MR4619;MR473;MR4731;MR4732;MR4733;MR473111;MR473121;MR4737;MR47371;MR473711;MR47375;MR48;MR483;MR4831;MR486;MGD;MEP;MM;EPM;MGC;MMG;filter_$;VB;CSB;MSF;DIF;DIF2;NODIF;RDES;MFDPES;SUBSIDIO;ROTZU;ROTZR;TROT;RI;RIR;CRR;RGEN;MR48_CAL;TCRO;TCRI;TCROIU;TCROI;PORG;PCAR;PPAP;PPR;PPS;PVID;PMAD;PMET;PCHA;PCAU;PTEX;PLFA;PPIL;PPDPT;POTROS;PTOTAL;MTRO;MTROD;MCTR;MGDSP
1207;VENTANAS;12;2;44969;1;1;1;2;;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;2;;1;1;2;2;2;2;;1707;1;1;30;7;37;1;30;7;37;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;300;SEGINUS;GENERALMENTE DESECHAN ESTOS RESIDUOS EN VERTEDEROS, LOS QUEMAN LO QUE DIFICULTA SU RECUPERACION Y LA FALTA DE CONCIENCIA AMBIENTAL;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;55;1;55;2;2;0;0;0;0;0;2;;;;55;0;;1;1;;1;;1;5;;37;1;0;0;0;55;0;5;1;0;0;0;0;0;1650;40472,1;55;;;;;;;;;;;;;;;;;;;;;18;19;1;
1208;VÍNCES;12;2;37428;1;1;1;2;;1;1;2;2;1;2;2;2;2;2;1;2;1;1;2;2;;1;2;2;1;2;2;;1600;1;1;49,4;0;49,4;1;49,4;0;49,4;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,7;2;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;53;2;53;2;2;0;0;0;0;0;2;;;;71,7;18,7;PALENQUE Y PALESTINA;2;1;;1;;1;5;;49,4;1;0;0;0;53;0;5;1;0;0;0;0;0;1590;26199,6;53;;;;;;;;;;;;;;;;;;;;;18;19;3;
1209;PALENQUE;12;2;7532;1;1;1;2;;1;2;2;2;1;1;2;2;2;2;1;2;2;2;;;;2;;;;;;;250;1;1;13,4;2,5;15,9;1;12,4;2;14,4;2;;;0;0;0;1;1;76,74;1,36;1,51;2,39;3,22;1,45;0,15;1,21;1,67;0,96;3,04;0,56;0,36;3,75;1,63;NO SE REALIZA SEPARACION DE LA FUENTE;100;0,3;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;9,7;2;9,7;2;1;2;1;2;1;0;1;2;;1;9,7;0;;1;1;;1;;1;5;;14,4;0,91;0;0;0;9,7;1;1;1;0;0;0;0;0;291;2259,6;9,7;76,74;23,26;100;100;76,74;1,36;1,51;2,39;3,22;1,45;0,15;1,21;1,67;0,96;3,04;0,56;0,36;3,75;1,63;100;18;19;24;1
1210;BUENA FÉ;12;2;52003;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;1320;1;1;28;0;28;1;24;0;24;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;48;1;48;2;1;2;2;1;;1;1;1;1;2;48;0;;1;0;1;1;0;0;3;1;24;0,86;0;0;0;48;1;2;1;0;0;0;0;0;1440;46802,7;48;;;;;;;;;;;;;;;;;;;;;18;19;1;2
1211;VALENCIA;12;2;24895;1;1;1;2;;1;1;2;2;1;1;1;2;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;;1020;1;1;29,09;7,23;36,32;1;29,09;7,23;36,32;2;0;0;0;0;0;1;1;32;14;10;3;10;8;0;8;0;2;8;0;0;5;0;;100;0,47;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;1300;EL 20 % DEL TOTAL ES UTILIZADO POR PORYECTOS ECOAMIGABLES Y EL RESTO POR MEDIO DE GESTOR AUTORIZADO POR EL MAATE SIN FINES DE LUCRO;GASTOS DE MAQUINARIA O POCO ESPACIO PARA RECUPERAR;2;0;;;2;0;;;2;;0;;;0;1;1;2;2;2;2;2;2;2;2;2;2;18844;0;18844;1;2;2;;;0;0;34;2;34;2;2;0;0;0;0;0;2;;;;34;0;;1;1;;1;;1;5;;36,32;1;1;0;0;34;0;5;1;18,84;0;18,84;0;0;1020;11700,65;34;32;68;100;100;32;14;10;3;10;8;0;8;0;2;8;0;0;5;0;100;1;19;1;
1212;MOCACHE;12;2;10061;1;1;1;2;;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;800;1;1;38,2;6,6;44,8;1;38,2;6,6;44,8;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,68;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;2;;;0;0;27,5;2;27,5;2;2;;;;;;2;;;;27,5;0;;1;1;;1;;1;5;;44,8;1;0;0;0;27,5;0;5;1;0;0;0;0;0;825;6841,48;27,5;;;;;;;;;;;;;;;;;;;;;18;19;1;
1213;QUINSALOMA;12;2;6497;1;1;1;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;244;1;1;8;0;8;1;8;0;8;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,56;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;60;GADMCQ;FALTA DE COMPROMISO DE GENERADORES;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;8,11;2;8,11;2;2;0;0;0;0;0;2;;;;8,11;0;;1;1;;1;;1;5;;8;1;0;0;0;8,11;0;5;1;0;0;0;0;0;243,3;3638,32;8,11;;;;;;;;;;;;;;;;;;;;;18;19;1;
1301;PORTOVIEJO;13;2;258935;1;1;2;2;;2;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;10500;1;1;600;60;660;1;440;60;500;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,75;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;350;2;350;2;2;0;0;0;0;0;2;;;;350;0;;1;1;;0;;0;1;;500;0,76;0;0;0;350;0;5;0;0;0;0;0;0;10500;194201,25;350;;;;;;;;;;;;;;;;;;;;;18;19;1;
1302;BOLÍVAR;13;2;21943;1;1;1;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;550;1;1;10;8,11;18,11;1;10;8,11;18,11;2;0;0;0;0;0;1;1;57;8;8;6;6;8;0;5;0;0;0;0;0;2;;;100;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;20;2;20;2;1;2;2;1;0;1;1;1;1;0;54,12;34,12;"""TOSAGUA";2;1;;1;;1;5;1;18,11;1;0;0;0;20;1;2;1;0;0;0;0;0;600;13165,8;20;57;43;100;100;57;8;8;6;6;8;0;5;0;0;0;0;0;2;;100;18;19;1;2
1303;CHONE;13;2;58300;1;1;2;2;;1;1;2;1;1;1;1;2;2;1;2;2;1;1;2;2;;1;1;2;2;2;2;;2700;1;1;30;10;40;1;20;10;30;1;1;2;1,5;0,5;2;1;1;60;2;6;1,5;1,5;2,2;1,5;2;8;6;1,8;2,2;1,8;1,5;2;S/O;100;0,58;2;1;4200;RECICLADORES;S/O;1;4500;RECICLADORES;S/O;1;3800;RECICLADORES;S/O;2;0;;;1;5200;RECICLADORES;S/O;1;5600;RECICLADORES;S/O;1;6500;RECICLADORES;S/O;1;3800;RECICLADORES;S/O;2;0;;;1;600;SEGINUS CONVENIO CON GAD;S/O;2;0;;;2;0;;;2;;0;;;33600;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;95;3;95;2;1;2;2;1;0;1;1;1;1;2;95;0;"JUNÍN""";2;1;;0;;0;1;1;32;0,8;0;0;0;95;1;2;1;0;0;0;2800;2,8;2850;33814;95;60;40;100;100;60;2;6;1,5;1,5;2,2;1,5;2;8;6;1,8;2,2;1,8;1,5;2;100;18;19;1;2
1304;EL CARMEN;13;2;56973;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;2070;1;1;65;0;65;1;59;0;59;2;0;0;0;0;0;1;1;59;9;10;16;0;6;0;0;0;0;0;0;0;0;0;;100;0,57;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;69;1;69;1;1;2;2;1;0;1;1;1;1;2;69;0;;1;1;;0;;0;1;1;59;0,91;0;0;0;69;1;2;1;0;0;0;0;0;2070;32474,61;69;59;41;100;100;59;9;10;16;0;6;0;0;0;0;0;0;0;0;0;100;18;19;1;2
1305;FLAVIO ALFARO;13;2;9264;1;1;2;2;;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;450;1;1;10;5;15;1;8;2;10;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,77;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;13;3;13;2;1;2;2;1;0;1;1;1;1;2;13;0;;2;1;;0;;0;1;1;10;0,67;0;0;0;13;1;2;1;0;0;0;0;0;390;7133,28;13;;;;;;;;;;;;;;;;;;;;;18;19;1;2
1306;JIPIJAPA;13;2;47742;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;912;1;1;9;5;14;1;9;5;14;2;0;0;0;0;0;1;1;66;6;4;2;7;2;1;1;4;0;3;0;0;4;0;;100;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;30,4;1;30,4;1;1;1;0;2;1;2;1;2;;1;30,4;0;;2;1;;0;;0;1;;14;1;0;0;0;30,4;1;1;1;0;0;0;0;0;912;42967,8;30,4;66;34;100;100;66;6;4;2;7;2;1;1;4;0;3;0;0;4;0;100;18;19;1;1
1307;JUNÍN;13;2;7755;1;2;1;2;;1;1;2;2;1;1;2;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;420;1;1;18,2;0;18,2;1;7,62;0;7,62;2;0;0;0;0;0;1;1;70,08;2,97;2,63;1,92;5,74;1,48;1;1,24;0;0;2,63;0;0;6,93;3,38;RESIDUOS SANITARIOS(PAÑALES, TOALLAS SANITARIAS);100;0,74;2;2;0;;;1;900;PERSONAL DE LA RECOLECCION;LA POBLACION NO ENVÍA ESTE RESIDUO EN LA RECOLECCIÓN MUY SEGUIDO, OPTA POR VENDERLO A RECICLADORAS;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;900;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;14,12;2;14,12;2;1;2;2;1;0;1;1;1;1;2;14,12;0;;2;0;;1;;0;3;1;7,62;0,42;0;0;0;14,12;1;2;1;0;0;0;75;0,07;423,6;5738,7;14,12;70,08;29,92;100;100;70,08;2,97;2,63;1,92;5,74;1,48;1;1,24;0;0;2,63;0;0;6,93;3,38;100;18;19;1;2
1308;MANTA;13;2;274567;1;1;2;2;;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;1;ESCOMBROS, MALEZA, IDUSTRIALES NO PELIGROSOS;1;1;2;2;2;2;;8800;1;1;450;80;530;1;350;60;410;2;0;0;0;0;0;1;1;65,79;4;4,54;6,61;2,9;3,76;0,47;2;0;0;2,15;0,03;0;5,57;2,18;BRONCE, LANA, PORCELANA;100;0,81;2;1;41867,73;ASO. PAPI CORRE Y REDES CON ROSTRO;POR QUE NO EXISTIR SEPARACIÓN EN FUENTE.;1;370703,18;ASO. PAPI CORRE Y REDES CON ROSTRO;POR QUE NO EXISTE SEPARACIÓN EN LA FUENTE;1;124124,1;ASO. PAPI CORRE Y REDES CON ROSTRO;POR QUE NO EXISTE SEPARACIÓN EN LA FUENTE;2;0;;;1;650705,91;ASO. PAPI CORRE Y REDES CON ROSTRO;POR QUE NO EXISTE SEPARACIÓN EN LA FUENTE;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;1187400,92;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;296;1;295,97;1;1;2;2;1;0;1;1;1;2;2;296;0;;1;1;;0;;0;1;1;410;0,77;0;0;0;296;1;3;1;0;0;0;98950,08;98,95;8880;222399,27;296;65,79;34,21;100;100;65,79;4;4,54;6,61;2,9;3,76;0,47;2;0;0;2,15;0,03;0;5,57;2,18;100;18;19;1;2
1309;MONTECRISTI;13;2;75704;1;2;2;1;1;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;1;2;2;;2480;1;2;;;0;1;70,06;0;70,06;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,42;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;80;2;80;2;2;0;0;0;0;0;2;;;;80;10;;2;0;1;0;0;0;2;;70,06;;0;0;0;80;0;5;1;0;0;0;0;0;2400;31795,68;70;;;;;;;;;;;;;;;;;;;;;18;19;7;
1310;PAJÁN;13;2;8092;1;1;2;2;;1;1;2;2;2;1;1;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;516;1;1;15;13;28;1;15;13;28;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,4;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;17;1;17;2;2;0;0;0;0;0;2;;;;17;0;JARAMIJO;1;1;;0;;0;1;;28;1;0;0;0;17;0;5;1;0;0;0;0;0;510;3236,8;17;;;;;;;;;;;;;;;;;;;;;18;19;1;
1311;PICHINCHA;13;2;4622;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;180;1;1;10;5;15;1;10;5;15;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,75;2;1;1000;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACIN DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;2;0;;;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;1;100;ASOCIACION DE RECICLADORES;EL INGRESO DE LOS DESECHOS SON MIXTOS POR SU NATURALEZA EN LA RECOLECCION;2;0;;;2;0;;;;0;;;2;;0;;;1700;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;6;1;6;2;1;2;2;1;0;1;1;1;1;0;6;0;;1;1;;0;;0;1;1;15;1;0;0;0;6;1;2;1;0;0;0;141,67;0,14;180;3466,5;6;;;;;;;;;;;;;;;;;;;;;18;19;1;2
1312;ROCAFUERTE;13;2;12608;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;532;1;2;;;0;1;19,93;0;19,93;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,79;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;18;3;18;2;1;2;2;1;0;1;1;1;1;2;18;0;;2;1;;0;;0;1;1;19,93;;0;0;0;18;1;2;1;0;0;0;0;0;540;9960,32;18;;;;;;;;;;;;;;;;;;;;;18;19;1;2
1313;SANTA ANA;13;2;12530;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;;2;;;;;;;330;1;1;24,2;12;36,2;1;24,2;12;36,2;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,27;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;11;2;11;2;1;2;1;2;1;0;1;2;;1;22,46;11,46;;2;0;0;0;1;0;4;;36,2;1;0;0;0;11;1;1;1;0;0;0;0;0;330;3383,1;11;;;;;;;;;;;;;;;;;;;;;18;19;24;1
1314;SUCRE;13;2;23936;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;1050;1;1;46,6;33,7;80,3;1;46,6;33,7;80,3;2;0;0;0;0;0;1;1;49,4;3,11;3,39;10,16;9,19;4,5;0;0,15;1,11;0;0,62;0,1;0;15,37;2,9;OTROS;100;0,68;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;35;2;35;2;1;2;2;1;0;1;1;1;1;2;32;0;"""VEINTICUATRO DE MAYO";2;1;;0;;0;1;1;80,3;1;0;0;0;35;1;2;1;0;0;0;0;0;1050;16276,48;32;49,4;50,6;100;100;49,4;3,11;3,39;10,16;9,19;4,5;0;0,15;1,11;0;0,62;0,1;0;15,37;2,9;100;18;19;1;2
1315;TOSAGUA;13;2;11865;1;1;1;2;;1;2;2;2;1;1;1;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;600;1;1;9,48;0;9,48;1;9,48;0;9,48;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,55;2;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;20;2;20;2;2;0;0;0;0;0;2;;;;20;0;"OLMEDO""";2;1;;1;;1;5;;9,48;1;0;0;0;20;0;5;1;0;0;0;0;0;600;6525,75;20;;;;;;;;;;;;;;;;;;;;;18;19;1;
1316;24 DE MAYO;13;2;6946;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;270;1;1;10,25;3,25;13,5;1;10,25;3,25;13,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,27;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;9;2;9;2;1;2;1;2;1;;1;2;;1;9;0;;2;0;0;0;1;0;4;;13,5;1;0;0;0;9;1;1;1;0;0;0;0;0;270;1875,42;9;;;;;;;;;;;;;;;;;;;;;18;19;1;1
1317;PEDERNALES;13;2;30481;1;1;2;2;;2;1;2;2;1;1;2;2;2;2;1;1;2;1;2;2;;1;1;2;2;2;2;;1650;1;1;39;4;43;1;39;0;39;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,63;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;55;3;55;2;2;0;0;0;0;0;2;;;;55;0;;2;1;;0;;0;1;;39;0,91;0;0;0;55;0;5;1;0;0;0;0;0;1650;19203,03;55;;;;;;;;;;;;;;;;;;;;;18;19;1;
1318;OLMEDO;13;2;2832;1;2;2;1;2;1;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;;2;;;;;;;74;1;1;11,32;0;11,32;1;11,32;0;11,32;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,43;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;2,46;2;2,46;2;2;;;;;;2;;;;2,46;0;;2;0;0;0;1;0;4;;11,32;1;0;0;0;2,46;0;5;0;0;0;0;0;0;73,8;1217,76;2,46;;;;;;;;;;;;;;;;;;;;;18;19;24;
1319;PUERTO LÓPEZ;13;2;13761;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;2;;600;1;1;15;8,22;23,22;1;14,4;0;14,4;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,71;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;20;3;20;2;2;0;0;0;0;0;2;;;;20;0;;2;1;;0;;0;1;;14,4;0,62;0;0;0;20;0;5;1;0;0;0;0;0;600;9770,31;20;;;;;;;;;;;;;;;;;;;;;18;19;1;
1320;JAMA;13;2;5660;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;416;1;1;1,5;2,5;4;1;1,5;2;3,5;2;0;0;0;0;0;1;1;77;2;3;4;3;2;0;0;0;0;2;0;0;5;2;1% PET/ 1% TETRAPACK;100;0,62;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;13,86;1;13,86;2;2;0;0;0;0;0;2;;;;13,86;0;;1;0;1;0;0;0;2;;3,5;0,88;0;0;0;13,86;0;5;1;0;0;0;0;0;415,8;3509,2;13,86;77;23;100;100;77;2;3;4;3;2;0;0;0;0;2;0;0;5;2;100;18;19;1;
1321;JARAMIJÓ;13;2;30760;1;1;2;2;;1;1;2;2;1;1;2;2;2;1;2;2;1;1;2;2;;2;;;;;;;700;1;1;40;0;40;1;40;0;40;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;26;2;26;2;2;0;0;0;0;0;2;;;;26;0;;2;1;;0;;0;1;;40;1;0;0;0;26;0;5;1;0;0;0;0;0;780;27684;26;;;;;;;;;;;;;;;;;;;;;18;19;24;
1322;SAN VICENTE;13;2;10944;1;1;2;2;;2;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;580;1;1;10;4;14;1;10;4;14;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,94;2;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;1;1;1;2;2;2;2;2;2;2;2;2;3600;0;3600;1;1;2;;;0;0;20;3;20;2;2;0;0;0;0;0;2;;;;20;0;;2;1;;0;;0;1;;14;1;0;0;0;20;0;5;1;3,6;0;3,6;0;0;600;10287,36;20;;;;;;;;;;;;;;;;;;;;;6;19;1;
